312 "3.2" "3.2.68" 2015-03-06 "3.2.68-rt99" 2015-03-20 371
313 "3.2" "3.2.68" 2015-03-06 "3.2.68-rt100" 2015-05-20 372
314 "3.2" "3.2.69" 2015-05-09 "3.2.69-rt101" 2015-05-21 372
315 "3.2" "3.2.69" 2015-05-09 "3.2.69-rt102" 2015-08-10 374
316 "3.2" "3.2.70" 2015-08-07 "3.2.70-rt103" 2015-08-11 374
317 "3.2" "3.2.71" 2015-08-12 "3.2.71-rt104" 2015-08-18 374
318 "3.2" "3.2.72" 2015-10-13 "3.2.72-rt105" 2015-11-12 374
319 "3.2" "3.2.75" 2015-12-30 "3.2.75-rt108" 2016-01-13 374
320 "3.4" "3.4-rc2" 2012-04-07 "3.4-rc2-rt1" 2012-04-10 242
321 "3.4" "3.4-rc2" 2012-04-07 "3.4-rc2-rt2" 2012-04-11 243
322 "3.4" "3.4-rc2" 2012-04-07 "3.4-rc2-rt3" 2012-04-13 244
323 "3.4" "3.4-rc2" 2012-04-07 "3.4-rc2-rt4" 2012-04-13 244
324 "3.4" "3.4-rc3" 2012-04-15 "3.4-rc3-rt5" 2012-04-16 244
325 "3.4" "3.4-rc5" 2012-04-29 "3.4-rc5-rt6" 2012-04-30 244
326 "3.4" "3.4" 2012-05-20 "3.4-rt7" 2012-04-30 244
327 "3.4" "3.4" 2012-05-20 "3.4-rt8" 2012-06-04 252
328 "3.4" "3.4.1" 2012-06-01 "3.4.1-rt9" 2012-06-07 254
329 "3.4" "3.4.2" 2012-06-10 "3.4.2-rt10" 2012-06-12 254
330 "3.4" "3.4.3" 2012-06-17 "3.4.3-rt11" 2012-06-19 254
331 "3.4" "3.4.3" 2012-06-17 "3.4.3-rt12" 2012-06-25 256
332 "3.4" "3.4.4" 2012-06-22 "3.4.4-rt13" 2012-06-25 256
333 "3.4" "3.4.4" 2012-06-22 "3.4.4-rt14" 2012-07-19 267
334 "3.4" "3.4.7" 2012-07-29 "3.4.7-rt15" 2012-08-03 268
335 "3.4" "3.4.8" 2012-08-09 "3.4.8-rt16" 2012-08-10 262
336 "3.4" "3.4.9" 2012-08-15 "3.4.9-rt17" 2012-08-16 262
337 "3.4" "3.4.10" 2012-08-26 "3.4.10-rt18" 2012-08-27 262
338 "3.4" "3.4.11" 2012-09-14 "3.4.11-rt19" 2012-09-18 262
339 "3.4" "3.4.12" 2012-10-02 "3.4.12-rt20" 2012-10-08 262
340 "3.4" "3.4.13" 2012-10-07 "3.4.13-rt21" 2012-10-09 262
341 "3.4" "3.4.13" 2012-10-07 "3.4.13-rt22" 2012-10-16 269
342 "3.4" "3.4.14" 2012-10-13 "3.4.14-rt23" 2012-10-20 270
343 "3.4" "3.4.15" 2012-10-21 "3.4.15-rt24" 2012-10-26 270
344 "3.4" "3.4.15" 2012-10-21 "3.4.15-rt25" 2012-10-30 271
345 "3.4" "3.4.15" 2012-10-21 "3.4.15-rt26" 2012-11-03 274
346 "3.4" "3.4.17" 2012-10-31 "3.4.17-rt28" 2012-11-06 274
347 "3.4" "3.4.18" 2012-11-05 "3.4.18-rt29" 2012-11-08 274
348 "3.4" "3.4.19" 2012-11-17 "3.4.19-rt30" 2012-11-20 274
349 "3.4" "3.4.20" 2012-11-26 "3.4.20-rt31" 2012-11-28 274
350 "3.4" "3.4.21" 2012-12-03 "3.4.21-rt32" 2012-12-04 274
351 "3.4" "3.4.22" 2012-12-05 "3.4.22-rt33" 2012-12-11 274
352 "3.4" "3.4.24" 2012-12-17 "3.4.24-rt35" 2012-12-20 274
353 "3.4" "3.4.24" 2012-12-17 "3.4.24-rt36" 2012-12-27 278
354 "3.4" "3.4.25" 2013-01-11 "3.4.25-rt37" 2013-01-18 278
355 "3.4" "3.4.27" 2013-01-21 "3.4.27-rt39" 2013-01-24 278
356 "3.4" "3.4.28" 2013-01-27 "3.4.28-rt40" 2013-01-31 278
357 "3.4" "3.4.29" 2013-02-03 "3.4.29-rt41" 2013-02-06 278
358 "3.4" "3.4.29" 2013-02-03 "3.4.29-rt42" 2013-02-14 283
359 "3.4" "3.4.30" 2013-02-11 "3.4.30-rt43" 2013-02-14 283
360 "3.4" "3.4.32" 2013-02-17 "3.4.32-rt45" 2013-02-19 283
361 "3.4" "3.4.32" 2013-02-17 "3.4.32-rt46" 2013-02-22 289
362 "3.4" "3.4.33" 2013-02-21 "3.4.33-rt47" 2013-02-26 289
363 "3.4" "3.4.36" 2013-03-14 "3.4.36-rt50" 2013-03-22 288
364 "3.4" "3.4.37" 2013-03-20 "3.4.37-rt51" 2013-03-29 288
365 "3.4" "3.4.39" 2013-04-05 "3.4.39-rt53" 2013-04-12 288
366 "3.4" "3.4.41" 2013-04-16 "3.4.41-rt55" 2013-04-23 288
367 "3.4" "3.4.42" 2013-04-25 "3.4.42-rt56" 2013-05-01 288
368 "3.4" "3.4.42" 2013-04-25 "3.4.42-rt57" 2013-05-07 291
369 "3.4" "3.4.45" 2013-05-11 "3.4.45-rt60" 2013-05-20 291
370 "3.4" "3.4.47" 2013-05-24 "3.4.47-rt62" 2013-05-30 290
371 "3.4" "3.4.50" 2013-06-20 "3.4.50-rt65" 2013-06-28 290
372 "3.4" "3.4.52" 2013-07-03 "3.4.52-rt67" 2013-07-10 290
373 "3.4" "3.4.57" 2013-08-11 "3.4.57-rt72" 2013-08-17 290
374 "3.4" "3.4.57" 2013-08-11 "3.4.57-rt73" 2013-09-12 305
375 "3.4" "3.4.61" 2013-09-07 "3.4.61-rt77" 2013-09-13 305
376 "3.4" "3.4.67" 2013-10-22 "3.4.67-rt83" 2013-10-24 305
377 "3.4" "3.4.69" 2013-11-13 "3.4.69-rt85" 2013-11-20 305
378 "3.4" "3.4.69" 2013-11-13 "3.4.69-rt86" 2013-12-02 309
379 "3.4" "3.4.71" 2013-11-29 "3.4.71-rt88" 2013-12-04 309
380 "3.4" "3.4.72" 2013-12-04 "3.4.72-rt89" 2013-12-07 309
381 "3.4" "3.4.72" 2013-12-04 "3.4.72-rt90" 2013-12-17 314
382 "3.4" "3.4.74" 2013-12-11 "3.4.74-rt92" 2013-12-18 314
383 "3.4" "3.4.75" 2013-12-20 "3.4.75-rt93" 2014-01-04 314
384 "3.4" "3.4.76" 2014-01-08 "3.4.76-rt94" 2014-01-16 314
385 "3.4" "3.4.77" 2014-01-15 "3.4.77-rt95" 2014-01-18 314
386 "3.4" "3.4.82" 2014-02-22 "3.4.82-rt100" 2014-02-27 314
387 "3.4" "3.4.82" 2014-02-22 "3.4.82-rt101" 2014-03-07 319
388 "3.4" "3.4.82" 2014-02-22 "3.4.82-rt102" 2014-03-12 320
389 "3.4" "3.4.82" 2014-02-22 "3.4.82-rt103" 2014-03-18 323
390 "3.4" "3.4.84" 2014-03-23 "3.4.84-rt105" 2014-03-24 323
391 "3.4" "3.4.87" 2014-04-14 "3.4.87-rt108" 2014-04-25 322
392 "3.4" "3.4.87" 2014-04-14 "3.4.87-rt109" 2014-04-30 324
393 "3.4" "3.4.89" 2014-05-06 "3.4.89-rt111" 2014-05-13 324
394 "3.4" "3.4.94" 2014-06-16 "3.4.94-rt116" 2014-06-19 324
395 "3.4" "3.4.94" 2014-06-16 "3.4.94-rt117" 2014-07-09 325
396 "3.4" "3.4.97" 2014-07-06 "3.4.97-rt120" 2014-07-10 325
397 "3.4" "3.4.97" 2014-07-06 "3.4.97-rt121" 2014-07-17 328
398 "3.4" "3.4.104" 2014-09-25 "3.4.104-rt128" 2014-10-30 328
399 "3.4" "3.4.105" 2014-12-01 "3.4.105-rt129" 2015-01-20 328
400 "3.4" "3.4.106" 2015-02-02 "3.4.106-rt131" 2015-02-06 326
401 "3.4" "3.4.106" 2015-02-02 "3.4.106-rt132" 2015-03-20 353
402 "3.4" "3.4.107" 2015-04-14 "3.4.107-rt133" 2015-04-22 353
403 "3.4" "3.4.107" 2015-04-14 "3.4.107-rt134" 2015-05-20 354
404 "3.4" "3.4.108" 2015-06-19 "3.4.108-rt135" 2015-06-24 354
405 "3.4" "3.4.108" 2015-06-19 "3.4.108-rt136" 2015-08-10 356
406 "3.4" "3.4.110" 2015-10-22 "3.4.110-rt138" 2015-11-13 356
407 "3.6" "3.6.1" 2012-10-07 "3.6.1-rt1" 2012-10-09 250
408 "3.6" "3.6.1" 2012-10-07 "3.6.1-rt2" 2012-10-16 253
409 "3.6" "3.6.1" 2012-10-07 "3.6.1-rt3" 2012-10-18 253
410 "3.6" "3.6.2" 2012-10-13 "3.6.2-rt4" 2012-10-20 253
411 "3.6" "3.6.2" 2012-10-13 "3.6.2-rt5" 2012-10-20 253
412 "3.6" "3.6.3" 2012-10-21 "3.6.3-rt6" 2012-10-23 253
413 "3.6" "3.6.3" 2012-10-21 "3.6.3-rt7" 2012-10-26 254
414 "3.6" "3.6.3" 2012-10-21 "3.6.3-rt8" 2012-10-27 255
415 "3.6" "3.6.3" 2012-10-21 "3.6.3-rt9" 2012-10-28 261
416 "3.6" "3.6.4" 2012-10-28 "3.6.4-rt10" 2012-10-29 261
417 "3.6" "3.6.4" 2012-10-28 "3.6.4-rt11" 2012-10-31 264
418 "3.6" "3.6.4" 2012-10-28 "3.6.4-rt12" 2012-11-01 268
419 "3.6" "3.6.5" 2012-10-31 "3.6.5-rt13" 2012-11-01 267
420 "3.6" "3.6.5" 2012-10-31 "3.6.5-rt14" 2012-11-01 267
421 "3.6" "3.6.5" 2012-10-31 "3.6.5-rt15" 2012-11-02 267
422 "3.6" "3.6.6" 2012-11-05 "3.6.6-rt16" 2012-11-12 267
423 "3.6" "3.6.6" 2012-11-05 "3.6.6-rt17" 2012-11-12 268
424 "3.6" "3.6.7" 2012-11-17 "3.6.7-rt18" 2012-11-20 268
425 "3.6" "3.6.8" 2012-11-26 "3.6.8-rt19" 2012-12-03 268
426 "3.6" "3.6.9" 2012-12-03 "3.6.9-rt20" 2012-12-05 268
427 "3.6" "3.6.9" 2012-12-03 "3.6.9-rt21" 2012-12-05 271
428 "3.6" "3.6.10" 2012-12-10 "3.6.10-rt22" 2012-12-11 271
429 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt23" 2012-12-19 271
430 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt24" 2012-12-21 274
431 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt25" 2012-12-21 274
432 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt26" 2013-02-04 289
433 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt27" 2013-02-04 289
434 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt28" 2013-02-04 289
435 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt29" 2013-02-13 290
436 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt30" 2013-02-18 293
437 "3.6" "3.6.11" 2012-12-17 "3.6.11-rt31" 2013-03-22 297
438 "3.8" "3.8.4" 2013-03-20 "3.8.4-rt1" 2013-03-22 282
439 "3.8" "3.8.4" 2013-03-20 "3.8.4-rt2" 2013-03-26 286
440 "3.8" "3.8.9" 2013-04-25 "3.8.9-rt3" 2013-04-26 286
441 "3.8" "3.8.9" 2013-04-25 "3.8.9-rt4" 2013-04-27 301
442 "3.8" "3.8.10" 2013-04-26 "3.8.10-rt5" 2013-04-29 301
443 "3.8" "3.8.10" 2013-04-26 "3.8.10-rt6" 2013-04-29 297
444 "3.8" "3.8.11" 2013-05-01 "3.8.11-rt7" 2013-05-06 297
445 "3.8" "3.8.11" 2013-05-01 "3.8.11-rt8" 2013-05-06 299
446 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt9" 2013-05-21 299
447 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt10" 2013-05-31 301
448 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt11" 2013-06-14 306
449 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt12" 2013-06-21 308
450 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt13" 2013-06-28 309
451 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt14" 2013-07-11 311
452 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt15" 2013-08-15 312
453 "3.8" "3.8.13" 2013-05-11 "3.8.13-rt16" 2013-09-12 321
454 "3.10" "3.10.4" 2013-07-28 "3.10.4-rt1" 2013-08-01 275
455 "3.10" "3.10.6" 2013-08-11 "3.10.6-rt2" 2013-08-12 275
456 "3.10" "3.10.6" 2013-08-11 "3.10.6-rt3" 2013-08-12 275
457 "3.10" "3.10.9" 2013-08-20 "3.10.9-rt4" 2013-08-21 275
458 "3.10" "3.10.9" 2013-08-20 "3.10.9-rt5" 2013-08-22 281
459 "3.10" "3.10.10" 2013-08-29 "3.10.10-rt6" 2013-08-29 281
460 "3.10" "3.10.10" 2013-08-29 "3.10.10-rt7" 2013-08-29 281
461 "3.10" "3.10.14" 2013-10-01 "3.10.14-rt8" 2013-10-04 281
462 "3.10" "3.10.14" 2013-10-01 "3.10.14-rt9" 2013-10-05 288
463 "3.10" "3.10.15" 2013-10-05 "3.10.15-rt10" 2013-10-11 288
464 "3.10" "3.10.15" 2013-10-05 "3.10.15-rt11" 2013-10-11 292
465 "3.10" "3.10.17" 2013-10-18 "3.10.17-rt12" 2013-10-28 291
466 "3.10" "3.10.18" 2013-11-04 "3.10.18-rt13" 2013-11-08 291
467 "3.10" "3.10.18" 2013-11-04 "3.10.18-rt14" 2013-11-08 292
468 "3.10" "3.10.19" 2013-11-13 "3.10.19-rt16" 2013-11-19 293
469 "3.10" "3.10.20" 2013-11-20 "3.10.20-rt17" 2013-11-21 293
470 "3.10" "3.10.21" 2013-11-29 "3.10.21-rt18" 2013-12-04 293
471 "3.10" "3.10.22" 2013-12-04 "3.10.22-rt19" 2013-12-07 293
472 "3.10" "3.10.22" 2013-12-04 "3.10.22-rt20" 2013-12-17 298
473 "3.10" "3.10.24" 2013-12-11 "3.10.24-rt22" 2013-12-18 298
474 "3.10" "3.10.25" 2013-12-20 "3.10.25-rt23" 2014-01-04 298
475 "3.10" "3.10.26" 2014-01-09 "3.10.26-rt24" 2014-01-16 298
476 "3.10" "3.10.27" 2014-01-15 "3.10.27-rt25" 2014-01-18 298
477 "3.10" "3.10.32" 2014-02-22 "3.10.32-rt30" 2014-02-27 298
478 "3.10" "3.10.32" 2014-02-22 "3.10.32-rt31" 2014-03-03 311
479 "3.10" "3.10.33" 2014-03-06 "3.10.33-rt32" 2014-03-10 311
480 "3.10" "3.10.33" 2014-03-06 "3.10.33-rt33" 2014-03-18 315
481 "3.10" "3.10.34" 2014-03-23 "3.10.34-rt34" 2014-03-24 315
482 "3.10" "3.10.37" 2014-04-14 "3.10.37-rt37" 2014-04-25 315
483 "3.10" "3.10.37" 2014-04-14 "3.10.37-rt38" 2014-04-30 318
484 "3.10" "3.10.39" 2014-05-06 "3.10.39-rt40" 2014-05-13 318
485 "3.10" "3.10.44" 2014-06-16 "3.10.44-rt45" 2014-06-19 318
486 "3.10" "3.10.44" 2014-06-16 "3.10.44-rt46" 2014-07-09 320
487 "3.10" "3.10.47" 2014-07-06 "3.10.47-rt49" 2014-07-10 320
488 "3.10" "3.10.47" 2014-07-06 "3.10.47-rt50" 2014-07-17 322
489 "3.10" "3.10.58" 2014-10-15 "3.10.58-rt62" 2014-10-30 322
490 "3.10" "3.10.61" 2014-11-21 "3.10.61-rt65" 2014-11-26 322
491 "3.10" "3.10.64" 2015-01-08 "3.10.64-rt68" 2015-01-17 320
492 "3.10" "3.10.65" 2015-01-16 "3.10.65-rt69" 2015-01-20 320
493 "3.10" "3.10.67" 2015-01-29 "3.10.67-rt71" 2015-02-06 320
494 "3.10" "3.10.70" 2015-02-26 "3.10.70-rt74" 2015-03-06 318
495 "3.10" "3.10.70" 2015-02-26 "3.10.70-rt75" 2015-03-20 351
496 "3.10" "3.10.72" 2015-03-18 "3.10.72-rt77" 2015-03-23 351
497 "3.10" "3.10.74" 2015-04-13 "3.10.74-rt79" 2015-04-15 351
498 "3.10" "3.10.75" 2015-04-19 "3.10.75-rt80" 2015-04-22 351
499 "3.10" "3.10.75" 2015-04-19 "3.10.75-rt81" 2015-05-20 356
500 "3.10" "3.10.79" 2015-05-17 "3.10.79-rt85" 2015-05-21 356
501 "3.10" "3.10.81" 2015-06-22 "3.10.81-rt88" 2015-06-24 358
502 "3.10" "3.10.82" 2015-06-29 "3.10.82-rt89" 2015-07-02 358
503 "3.10" "3.10.84" 2015-07-10 "3.10.84-rt91" 2015-08-07 358
504 "3.10" "3.10.84" 2015-07-10 "3.10.84-rt92" 2015-08-10 363
505 "3.10" "3.10.85" 2015-08-03 "3.10.85-rt93" 2015-08-11 363
506 "3.10" "3.10.89" 2015-09-21 "3.10.89-rt97" 2015-10-01 363
507 "3.10" "3.10.93" 2015-11-09 "3.10.93-rt101" 2015-11-12 363
508 "3.10" "3.10.94" 2015-12-09 "3.10.94-rt102" 2016-01-13 363
509 "3.12" "3.12" 2013-11-03 "3.12.0-rt1" 2013-11-10 277
510 "3.12" "3.12" 2013-11-03 "3.12.0-rt2" 2013-11-16 280
511 "3.12" "3.12.1" 2013-11-20 "3.12.1-rt3" 2013-11-22 280
512 "3.12" "3.12.1" 2013-11-20 "3.12.1-rt4" 2013-11-22 283
513 "3.12" "3.12.5" 2013-12-11 "3.12.5-rt5" 2013-12-15 282
514 "3.12" "3.12.5" 2013-12-11 "3.12.5-rt6" 2013-12-16 292
515 "3.12" "3.12.5" 2013-12-11 "3.12.5-rt7" 2013-12-17 292
516 "3.12" "3.12.6" 2013-12-20 "3.12.6-rt8" 2013-12-23 292
517 "3.12" "3.12.6" 2013-12-20 "3.12.6-rt9" 2013-12-23 295
518 "3.12" "3.12.8" 2014-01-15 "3.12.8-rt10" 2014-01-17 295
519 "3.12" "3.12.8" 2014-01-15 "3.12.8-rt11" 2014-01-25 300
520 "3.12" "3.12.9" 2014-01-25 "3.12.9-rt12" 2014-01-31 300
521 "3.12" "3.12.9" 2014-01-25 "3.12.9-rt13" 2014-02-03 307
522 "3.12" "3.12.10" 2014-02-06 "3.12.10-rt14" 2014-02-07 307
523 "3.12" "3.12.10" 2014-02-06 "3.12.10-rt15" 2014-02-08 309
524 "3.12" "3.12.11" 2014-02-13 "3.12.11-rt16" 2014-02-14 309
525 "3.12" "3.12.11" 2014-02-13 "3.12.11-rt17" 2014-02-17 310
526 "3.12" "3.12.12" 2014-02-20 "3.12.12-rt18" 2014-02-21 310
527 "3.12" "3.12.12" 2014-02-20 "3.12.12-rt19" 2014-02-23 312
528 "3.12" "3.12.13" 2014-02-22 "3.12.13-rt20" 2014-03-07 312
529 "3.12" "3.12.13" 2014-02-22 "3.12.13-rt21" 2014-03-08 316
530 "3.12" "3.12.14" 2014-03-10 "3.12.14-rt22" 2014-03-21 316
531 "3.12" "3.12.14" 2014-03-10 "3.12.14-rt23" 2014-03-21 317
532 "3.12" "3.12.15" 2014-03-22 "3.12.15-rt24" 2014-03-28 317
533 "3.12" "3.12.15" 2014-03-22 "3.12.15-rt25" 2014-03-30 320
534 "3.12" "3.12.15" 2014-03-22 "3.12.15-rt26" 2014-05-09 323
535 "3.12" "3.12.19" 2014-04-18 "3.12.19-rt30" 2014-05-13 322
536 "3.12" "3.12.22" 2014-06-09 "3.12.22-rt33" 2014-06-19 322
537 "3.12" "3.12.22" 2014-06-09 "3.12.22-rt34" 2014-06-19 323
538 "3.12" "3.12.22" 2014-06-09 "3.12.22-rt35" 2014-07-09 326
539 "3.12" "3.12.24" 2014-06-30 "3.12.24-rt37" 2014-07-10 326
540 "3.12" "3.12.24" 2014-06-30 "3.12.24-rt38" 2014-07-17 328
541 "3.12" "3.12.26" 2014-07-30 "3.12.26-rt40" 2014-08-27 328
542 "3.12" "3.12.31" 2014-10-17 "3.12.31-rt45" 2014-10-30 327
543 "3.12" "3.12.33" 2014-11-14 "3.12.33-rt47" 2014-11-26 327
544 "3.12" "3.12.36" 2015-01-08 "3.12.36-rt50" 2015-01-20 325
545 "3.12" "3.12.37" 2015-01-28 "3.12.37-rt51" 2015-02-06 325
546 "3.12" "3.12.38" 2015-02-16 "3.12.38-rt52" 2015-03-06 323
547 "3.12" "3.12.38" 2015-02-16 "3.12.38-rt53" 2015-03-20 361
548 "3.12" "3.12.39" 2015-03-16 "3.12.39-rt54" 2015-03-23 361
549 "3.12" "3.12.40" 2015-04-07 "3.12.40-rt55" 2015-04-15 361
550 "3.12" "3.12.40" 2015-04-07 "3.12.40-rt56" 2015-05-20 366
551 "3.12" "3.12.42" 2015-04-30 "3.12.42-rt58" 2015-05-21 366
552 "3.12" "3.12.44" 2015-06-10 "3.12.44-rt61" 2015-06-24 368
553 "3.12" "3.12.44" 2015-06-10 "3.12.44-rt62" 2015-08-10 373
554 "3.12" "3.12.46" 2015-08-04 "3.12.46-rt64" 2015-08-11 373
555 "3.12" "3.12.47" 2015-08-24 "3.12.47-rt65" 2015-09-05 373
556 "3.12" "3.12.48" 2015-09-15 "3.12.48-rt66" 2015-10-01 373
557 "3.12" "3.12.50" 2015-10-27 "3.12.50-rt68" 2015-11-12 373
558 "3.12" "3.12.52" 2016-01-05 "3.12.52-rt70" 2016-01-13 373
559 "3.14" "3.14" 2014-03-30 "3.14.0-rt1" 2014-04-11 309
560 "3.14" "3.14.2" 2014-04-26 "3.14.2-rt2" 2014-05-02 307
561 "3.14" "3.14.2" 2014-04-26 "3.14.2-rt3" 2014-05-03 314
562 "3.14" "3.14.3" 2014-05-06 "3.14.3-rt4" 2014-05-09 314
563 "3.14" "3.14.3" 2014-05-06 "3.14.3-rt5" 2014-05-09 315
564 "3.14" "3.14.10" 2014-06-30 "3.14.10-rt6" 2014-07-07 315
565 "3.14" "3.14.10" 2014-06-30 "3.14.10-rt7" 2014-07-07 317
566 "3.14" "3.14.12" 2014-07-09 "3.14.12-rt8" 2014-07-14 317
567 "3.14" "3.14.12" 2014-07-09 "3.14.12-rt9" 2014-07-14 317
568 "3.14" "3.14.23" 2014-10-30 "3.14.23-rt20" 2014-10-31 317
569 "3.14" "3.14.25" 2014-11-21 "3.14.25-rt22" 2014-11-26 316
570 "3.14" "3.14.28" 2015-01-08 "3.14.28-rt25" 2015-01-16 314
571 "3.14" "3.14.29" 2015-01-16 "3.14.29-rt26" 2015-01-20 314
572 "3.14" "3.14.31" 2015-01-29 "3.14.31-rt28" 2015-02-06 314
573 "3.14" "3.14.34" 2015-02-26 "3.14.34-rt31" 2015-03-06 312
574 "3.14" "3.14.34" 2015-02-26 "3.14.34-rt32" 2015-03-20 353
575 "3.14" "3.14.36" 2015-03-18 "3.14.36-rt34" 2015-03-23 353
576 "3.14" "3.14.38" 2015-04-13 "3.14.38-rt36" 2015-04-15 353
577 "3.14" "3.14.39" 2015-04-19 "3.14.39-rt37" 2015-04-22 353
578 "3.14" "3.14.39" 2015-04-19 "3.14.39-rt38" 2015-05-20 358
579 "3.14" "3.14.43" 2015-05-17 "3.14.43-rt42" 2015-05-21 358
580 "3.14" "3.14.44" 2015-06-06 "3.14.44-rt44" 2015-06-24 360
581 "3.14" "3.14.46" 2015-06-29 "3.14.46-rt46" 2015-07-02 360
582 "3.14" "3.14.48" 2015-07-10 "3.14.48-rt48" 2015-07-24 360
583 "3.14" "3.14.48" 2015-07-10 "3.14.48-rt49" 2015-08-10 365
584 "3.14" "3.14.49" 2015-08-03 "3.14.49-rt50" 2015-08-11 365
585 "3.14" "3.14.50" 2015-08-10 "3.14.50-rt51" 2015-08-18 365
586 "3.14" "3.14.51" 2015-08-16 "3.14.51-rt52" 2015-09-05 365
587 "3.14" "3.14.53" 2015-09-21 "3.14.53-rt54" 2015-10-01 365
588 "3.14" "3.14.57" 2015-11-09 "3.14.57-rt58" 2015-11-12 365
589 "3.14" "3.14.58" 2015-12-09 "3.14.58-rt59" 2016-01-13 365
590 "3.18" "3.18.7" 2015-02-11 "3.18.7-rt1" 2015-02-16 309
591 "3.18" "3.18.7" 2015-02-11 "3.18.7-rt2" 2015-02-23 323
592 "3.18" "3.18.9" 2015-03-06 "3.18.9-rt3" 2015-03-06 321
593 "3.18" "3.18.9" 2015-03-06 "3.18.9-rt4" 2015-03-07 327
594 "3.18" "3.18.9" 2015-03-06 "3.18.9-rt5" 2015-03-16 335
595 "3.18" "3.18.11" 2015-04-03 "3.18.11-rt6" 2015-04-09 327
596 "3.18" "3.18.11" 2015-04-03 "3.18.11-rt7" 2015-04-13 334
597 "3.18" "3.18.13" 2015-05-05 "3.18.13-rt8" 2015-05-14 333
598 "3.18" "3.18.13" 2015-05-05 "3.18.13-rt9" 2015-05-14 339
599 "3.18" "3.18.13" 2015-05-05 "3.18.13-rt10" 2015-05-18 339
600 "3.18" "3.18.16" 2015-06-14 "3.18.16-rt13" 2015-06-24 339
601 "3.18" "3.18.17" 2015-06-28 "3.18.17-rt14" 2015-07-02 339
602 "3.18" "3.18.18" 2015-07-09 "3.18.18-rt15" 2015-07-24 339
603 "3.18" "3.18.18" 2015-07-09 "3.18.18-rt16" 2015-08-10 345
604 "3.18" "3.18.20" 2015-08-07 "3.18.20-rt18" 2015-08-11 345
605 "3.18" "3.18.21" 2015-08-31 "3.18.21-rt19" 2015-09-04 345
606 "3.18" "3.18.24" 2015-10-31 "3.18.24-rt22" 2015-11-12 345
607 "3.18" "3.18.25" 2015-12-15 "3.18.25-rt23" 2016-01-13 345
608 "4.0" "4.0.4" 2015-05-17 "4.0.4-rt1" 2015-05-19 343
609 "4.0" "4.0.5" 2015-06-06 "4.0.5-rt2" 2015-06-11 343
610 "4.0" "4.0.5" 2015-06-06 "4.0.5-rt3" 2015-06-11 347
611 "4.0" "4.0.5" 2015-06-06 "4.0.5-rt4" 2015-06-16 350
612 "4.0" "4.0.8" 2015-07-10 "4.0.8-rt5" 2015-07-13 350
613 "4.0" "4.0.8" 2015-07-10 "4.0.8-rt6" 2015-07-13 353
614 "4.1" "4.1.2" 2015-07-10 "4.1.2-rt1" 2015-07-14 266
615 "4.1" "4.1.3" 2015-07-21 "4.1.3-rt2" 2015-07-22 266
616 "4.1" "4.1.3" 2015-07-21 "4.1.3-rt3" 2015-07-25 269
617 "4.1" "4.1.5" 2015-08-10 "4.1.5-rt4" 2015-08-15 269
618 "4.1" "4.1.5" 2015-08-10 "4.1.5-rt5" 2015-08-16 270
619 "4.1" "4.1.7" 2015-09-13 "4.1.7-rt8" 2015-09-21 274
620 "4.1" "4.1.10" 2015-10-03 "4.1.10-rt10" 2015-10-14 278
621 "4.1" "4.1.10" 2015-10-03 "4.1.10-rt11" 2015-11-02 281
622 "4.1" "4.1.13" 2015-11-09 "4.1.13-rt14" 2015-11-18 282
623 "4.1" "4.1.13" 2015-11-09 "4.1.13-rt15" 2015-11-18 283
624 "4.1" "4.1.15" 2015-12-14 "4.1.15-rt16" 2015-12-22 283
625 "4.1" "4.1.15" 2015-12-14 "4.1.15-rt17" 2015-12-22 306
626 "4.4" "4.4-rc6" 2015-12-20 "4.4-rc6-rt1" 2015-12-23 256
627 "4.4" "4.4" 2016-01-10 "4.4-rt2" 2016-01-12 255
